wav_filename,wav_filesize,transcript
./train/waves/VIVOSSPK32/VIVOSSPK32_076.wav,187080,đi sâu hơn thì có những doanh nghiệp nhỏ xíu chỉ còn cái xác thôi
./train/waves/VIVOSSPK16/VIVOSSPK16_188.wav,83080,thực chất là một mảnh vỡ của viên cuội
./train/waves/VIVOSSPK20/VIVOSSPK20_094.wav,146080,trai tứ chiếng gái giang hồ ùn ùn kéo về tìm kiếm vận hội
./train/waves/VIVOSSPK03/VIVOSSPK03_R049.wav,120044,vừa xuất hiện đêm qua của một chàng trai nào đó
./train/waves/VIVOSSPK14/VIVOSSPK14_040.wav,92080,mái tóc đen dài xõa bên vai
./train/waves/VIVOSSPK44/VIVOSSPK44_246.wav,97026,nhưng tôi thấy rõ họ rất khỏe mạnh đầy sức sống
./train/waves/VIVOSSPK46/VIVOSSPK46_180.wav,142026,khảo sát cần gắn với hội chợ của bạn sẽ cho hiệu quả cao hơn
./train/waves/VIVOSSPK25/VIVOSSPK25_034.wav,300080,chính vì không có sự hoạch định rõ ràng cho nền bóng đá mà cho đến giờ việt nam vẫn đứng trên miếng đất đông nam á
./train/waves/VIVOSSPK26/VIVOSSPK26_129.wav,342080,vì vậy ông nhấn mạnh cuộc huy động cứu trợ quốc tế cần tăng tốc và kéo dài hơn nữa để đáp ứng các nhu cầu của người bị nạn
./train/waves/VIVOSSPK11/VIVOSSPK11_R033.wav,145044,nhưng lại không cung cấp được các dịch vụ công tốt
./train/waves/VIVOSSPK10/VIVOSSPK10_R065.wav,152044,xã thạch hóa có bảy nhà bị trôi hoàn toàn
./train/waves/VIVOSSPK35/VIVOSSPK35_164.wav,326080,tôi lật mặt sau vé và chỉ cho ông ta là không hề có qui định nào như thế
./train/waves/VIVOSSPK45/VIVOSSPK45_155.wav,123026,người bệnh chủ quan không chữa trị sẽ kéo dài ngày càng nặng thêm
./train/waves/VIVOSSPK40/VIVOSSPK40_067.wav,120026,bạn có những thắc mắc về sức khỏe của mình mà không biết hỏi ai
./train/waves/VIVOSSPK21/VIVOSSPK21_066.wav,90080,trên khoảng mười kênh truyền hình
./train/waves/VIVOSSPK01/VIVOSSPK01_R067.wav,150044,có thể đây là cái cạm bẫy phá hoại của bọn phản động
./train/waves/VIVOSSPK20/VIVOSSPK20_028.wav,110080,người được vớt sau già hơn và yếu hơn người được vớt trước
./train/waves/VIVOSSPK18/VIVOSSPK18_213.wav,69080,ba mươi hai ba mươi ba
./train/waves/VIVOSSPK20/VIVOSSPK20_115.wav,100080,chúng ta phải tỉnh táo đối với những thay đổi ngầm bên trong
./train/waves/VIVOSSPK13/VIVOSSPK13_261.wav,150080,thời buổi này kiếm đâu ra đàn bà chung thuỷ
./train/waves/VIVOSSPK19/VIVOSSPK19_234.wav,104080,bảy mươi bốn bảy mươi lăm
./train/waves/VIVOSSPK11/VIVOSSPK11_R073.wav,184044,liệu nó có cởi được những mắc míu hiện nay
./train/waves/VIVOSSPK32/VIVOSSPK32_078.wav,233080,đối với bản vẽ sơ đồ nhà đất phải được tổ chức có chức năng lập và được kiểm tra nội nghiệp
./train/waves/VIVOSSPK34/VIVOSSPK34_234.wav,164080,vì vậy khi chúc mừng sự thành lập của viện này tôi không e ngại đưa ra sự bình phẩm của mình
./train/waves/VIVOSSPK03/VIVOSSPK03_R123.wav,66044,ứng dụng nghiên cứu này
./train/waves/VIVOSSPK07/VIVOSSPK07_R182.wav,99044,nhiều điểm nóng đã hạ nhiệt
./train/waves/VIVOSSPK04/VIVOSSPK04_R038.wav,78044,để tạo không khí dân dã
./train/waves/VIVOSSPK14/VIVOSSPK14_033.wav,158080,có vô vàn khóa học về môn khoa học và nghệ thuật này
./train/waves/VIVOSSPK38/VIVOSSPK38_118.wav,264080,như môn toán tân và phong không thể đọc được những số có dãy số dài cỡ cấp chục ngàn
./train/waves/VIVOSSPK27/VIVOSSPK27_121.wav,318080,ngày đầu tiên quay cảnh sinh hoạt đời thật tại một gia đình cách nơi đoàn ở vài chục cây số đường làng
./train/waves/VIVOSSPK33/VIVOSSPK33_198.wav,173080,tất nhiên chú tâm đến nội dung trước rồi tới nghiền ngẫm đặt tựa sách sau
./train/waves/VIVOSSPK13/VIVOSSPK13_281.wav,124080,những ngày cuối cùng trên dương thế
./train/waves/VIVOSSPK26/VIVOSSPK26_107.wav,306080,chỉ sau một tuần bốn cô đã thành thạo việc ném banh mở màn hình nhập tên bổ sung người tham gia trò chơi
./train/waves/VIVOSSPK43/VIVOSSPK43_184.wav,104026,chúng tôi nhác thấy hai người một già một trẻ xuất hiện nơi cửa quán
./train/waves/VIVOSSPK31/VIVOSSPK31_214.wav,247080,giáo dục mang khẩu hiệu phát triển con người toàn diện chứ có phải dây chuyền sản xuất đâu mà ai cũng như ai
./train/waves/VIVOSSPK21/VIVOSSPK21_185.wav,45080,múp míp
./train/waves/VIVOSSPK41/VIVOSSPK41_230.wav,97026,không cao tay ngay từ đầu sẽ không có dấu ấn riêng
./train/waves/VIVOSSPK03/VIVOSSPK03_R016.wav,154044,tuổi thọ trung bình của những người hiến thận và không hiến thận là như nhau
./train/waves/VIVOSSPK02/VIVOSSPK02_T029.wav,118044,không thành kiến không thiên vị rất công bằng
./train/waves/VIVOSSPK43/VIVOSSPK43_129.wav,118026,ông nhíu mày khi đọc đến phần lời phê của giáo viên chủ nhiệm
./train/waves/VIVOSSPK38/VIVOSSPK38_175.wav,293080,quyết định gắn cuộc đời mình với nghiệp khảo cổ tiến sĩ đối vẫn chưa thể nào hình dung những vất vả khó khăn mà nghề này mang đến
./train/waves/VIVOSSPK32/VIVOSSPK32_103.wav,239080,chúng tôi đã tính phương án điều chỉnh theo loại đường song điều đó chỉ phù hợp về hình thức
./train/waves/VIVOSSPK11/VIVOSSPK11_R148.wav,145044,con bắt nó cạo trọc đầu rồi bắt nó ăn chay
./train/waves/VIVOSSPK40/VIVOSSPK40_012.wav,141026,hi vọng nhờ thế mọi người sẽ tuân thủ nghĩa vụ về thuế tốt hơn
./train/waves/VIVOSSPK22/VIVOSSPK22_064.wav,74080,chuyện chăn gối đã tắt
./train/waves/VIVOSSPK28/VIVOSSPK28_107.wav,249080,trước giờ chỉ toàn nghe những câu trở lại làm gì và chả có gì hay ho ở đó cả câu chuyện chưa khơi đã vội tàn
./train/waves/VIVOSSPK05/VIVOSSPK05_R034.wav,92044,thường được gọi là cá chạch bùn
./train/waves/VIVOSSPK39/VIVOSSPK39_081.wav,268080,có những đơn đặt hàng từ ý pháp nơi mà những chiếc xe này đã được xuất xưởng cách đây mấy chục năm
./train/waves/VIVOSSPK11/VIVOSSPK11_R099.wav,181044,tài năng cũng chỉ cần đủ tếu táo với vài ba chùm hài kịch
./train/waves/VIVOSSPK21/VIVOSSPK21_277.wav,108080,phong chưa bao giờ khen cô
./train/waves/VIVOSSPK32/VIVOSSPK32_085.wav,194080,tứ đại đồng đường khiến con cháu luôn quây quần bên nhau được sống lâu
./train/waves/VIVOSSPK34/VIVOSSPK34_115.wav,192080,tôi cảm nhận rất rõ triển vọng và mục tiêu tôi thấy hi vọng tràn trề rằng tôi có thể học được cách giúp con tôi
./train/waves/VIVOSSPK02/VIVOSSPK02_R095.wav,124044,điều đó không có nghĩa là bạn giũ bỏ mọi chuyện
./train/waves/VIVOSSPK21/VIVOSSPK21_173.wav,184080,thì đến lúc cần một người bạn tán gẫu cũng không có đâu
./train/waves/VIVOSSPK08/VIVOSSPK08_R122.wav,134044,hai lính cứu hỏa đã bị thương trong nỗ lực dập tắt đám cháy
./train/waves/VIVOSSPK31/VIVOSSPK31_077.wav,217080,các biểu hiện kèm theo là dây chằng biến dạng diện xương biến dạng gân cơ lệch trục và gây đau cho người bệnh
./train/waves/VIVOSSPK27/VIVOSSPK27_167.wav,174080,tuy nhiên vấn đề là tỉ lệ góp của các bên đối tác trong liên doanh là bao nhiêu
./train/waves/VIVOSSPK16/VIVOSSPK16_087.wav,48080,trước nhà
./train/waves/VIVOSSPK45/VIVOSSPK45_143.wav,140026,và hiện nay thì hội đang thiếu nhân lực lẫn cơ sở vật chất
./train/waves/VIVOSSPK12/VIVOSSPK12_R139.wav,116044,tạo chi ra con nhím chậm chạp
./train/waves/VIVOSSPK18/VIVOSSPK18_124.wav,94080,bà nhớ như in đứa con gái nhỏ chưa tròn tuổi
./train/waves/VIVOSSPK19/VIVOSSPK19_019.wav,148080,anh chỉ biết đẩy chiếc xe đạp thồ lên miệt rừng phước hà
./train/waves/VIVOSSPK01/VIVOSSPK01_T021.wav,68044,quá tốt rồi
./train/waves/VIVOSSPK43/VIVOSSPK43_262.wav,110026,tim và kim thuộc lớp trẻ năng động và thành đạt trong xã hội
./train/waves/VIVOSSPK26/VIVOSSPK26_218.wav,248080,một phần bị đập bỏ không thương tiếc để làm con đường xuyên tỉnh nối nội mông và ninh hạ
./train/waves/VIVOSSPK40/VIVOSSPK40_152.wav,123026,sống như vậy lâu ngày anh tư hưng lần lần mến người mến cảnh
./train/waves/VIVOSSPK38/VIVOSSPK38_231.wav,269080,nhớ nhất là lần đầu tiên bỡ ngỡ bước đến trường quay gặp anh thanh hải chị thu huệ để thử lên hình
./train/waves/VIVOSSPK36/VIVOSSPK36_045.wav,142080,tôi ra trường bận rộn với lợi danh ra vào bận rộn với chồng con
./train/waves/VIVOSSPK46/VIVOSSPK46_172.wav,170026,anh phải trả lời cho bằng được câu hỏi bâng khuâng trong lòng anh
./train/waves/VIVOSSPK16/VIVOSSPK16_117.wav,56080,chất cao quá đầu
./train/waves/VIVOSSPK40/VIVOSSPK40_294.wav,98026,váy vẫn giữ vị trí quan trọng trong những kiểu áo mùa thu
./train/waves/VIVOSSPK17/VIVOSSPK17_049.wav,122080,hơn nữa nhiều người lại hay có thói quen ngủ há miệng
./train/waves/VIVOSSPK43/VIVOSSPK43_220.wav,93026,điều này giúp bé nhận thấy bạn luôn ở bên cạnh bé
./train/waves/VIVOSSPK34/VIVOSSPK34_001.wav,190080,như vậy vấn đề quan trọng là liệu các nhà thầu có đảm bảo được tiến độ công trình để giải ngân được vốn vay hay không mà thôi
./train/waves/VIVOSSPK40/VIVOSSPK40_221.wav,88026,có khi mình chẳng làm gì cũng bị người ta ghét
./train/waves/VIVOSSPK28/VIVOSSPK28_106.wav,182080,bà ta vặn vẹo hai tay và nói rằng mình chẳng có cách nào để trả tiền được
./train/waves/VIVOSSPK06/VIVOSSPK06_R015.wav,158044,phần thưởng của bạch liên là một chiếc máy vi tính bỏ túi
./train/waves/VIVOSSPK17/VIVOSSPK17_042.wav,130080,một lời tuyên bố như thế vẫn có thể khiến bạn bị kiện
./train/waves/VIVOSSPK41/VIVOSSPK41_083.wav,92026,người dân không đòi hỏi gì nhiều chỉ xin đúng hẹn
./train/waves/VIVOSSPK43/VIVOSSPK43_147.wav,100026,qua xét nghiệm người ta phát hiện anh bị hoại tử tụy
./train/waves/VIVOSSPK37/VIVOSSPK37_081.wav,328080,đây là một quỹ thiện nguyện nhằm mục đích tài trợ cho các dự án phát triển cộng đồng địa phương chủ yếu là chi cho công nghệ thông tin
./train/waves/VIVOSSPK31/VIVOSSPK31_213.wav,240080,nhưng tôi biết rằng cuộc đời này cũng là một đường chạy dài mà nếu tôi dừng lại có nghĩa là tôi chấp nhận thất bại
./train/waves/VIVOSSPK35/VIVOSSPK35_209.wav,337080,và dĩ nhiên đến lúc này thì tôi cũng đã hiểu được phần nào tình cảm của tâm
./train/waves/VIVOSSPK12/VIVOSSPK12_R132.wav,152044,thậm chí tôi nghĩ rằng bản án cho em mậu là hơi quá tay
./train/waves/VIVOSSPK07/VIVOSSPK07_R178.wav,146044,hãy hỏi bản thân bạn một cách kiên quyết và nghiêm khắc
./train/waves/VIVOSSPK32/VIVOSSPK32_013.wav,282080,ảnh hưởng của người cha thật sự sâu nặng như sau này bà thú nhận cả đời tôi muốn báo thù cho cha
./train/waves/VIVOSSPK04/VIVOSSPK04_R152.wav,109044,hàng ngàn người dân xứ này đã đổ máu và chết
./train/waves/VIVOSSPK36/VIVOSSPK36_198.wav,128080,vừa nhìn thấy sự xuất hiện của bố tất cả mấy thằng khác vùng bỏ chạy sạch
./train/waves/VIVOSSPK10/VIVOSSPK10_R047.wav,118044,để phát hiện được dấu chân người đến gần
./train/waves/VIVOSSPK14/VIVOSSPK14_103.wav,118080,đề án khu bảo tồn biển đảo cồn cỏ
./train/waves/VIVOSSPK22/VIVOSSPK22_047.wav,130080,mà còn tạo ra một góc thư giãn tuyệt vời trước hiên nhà
./train/waves/VIVOSSPK02/VIVOSSPK02_R047.wav,94044,rất hữu ích trong tương lai
./train/waves/VIVOSSPK42/VIVOSSPK42_087.wav,109026,chúc bạn đọc có thật nhiều thời gian thư giãn thoải mái
./train/waves/VIVOSSPK16/VIVOSSPK16_254.wav,86080,mình làm trong ngành này nên biết được như vậy
./train/waves/VIVOSSPK39/VIVOSSPK39_036.wav,157080,chắc chắn giá xe trong nước không thể cứ cao mãi như vậy được mà phải giảm theo
./train/waves/VIVOSSPK01/VIVOSSPK01_R028.wav,121044,việc thiết lập tốc độ nháy chuột
./train/waves/VIVOSSPK31/VIVOSSPK31_143.wav,197080,tại cửa sau của nhị thanh bạn sẽ nhìn thấy tam thanh chùa tam thanh thanh tiên tự
./train/waves/VIVOSSPK42/VIVOSSPK42_187.wav,122026,thịt gia cầm phải cho vào bao bì đóng gói từ cơ sở giết mổ
./train/waves/VIVOSSPK15/VIVOSSPK15_230.wav,86080,sáu mươi sáu sáu mươi bảy
./train/waves/VIVOSSPK35/VIVOSSPK35_174.wav,431080,khi ngôi nhà bốc cháy hai vợ chồng tông cửa chạy ra ngoài và chỉ thoát nạn nhờ náu thân trong một con lạch nước nông
./train/waves/VIVOSSPK13/VIVOSSPK13_249.wav,106080,không hai bốn sáu tám
./train/waves/VIVOSSPK38/VIVOSSPK38_163.wav,186080,những cây rau thơm trong vườn có khác gì những đức bồ tát xinh đẹp và đầy lòng từ bi đâu
./train/waves/VIVOSSPK29/VIVOSSPK29_001.wav,254080,ngoài khoản tiền được trả hàng năm nếu người ở cùng chăm sóc cha mẹ họ tốt sẽ được thưởng thêm
./train/waves/VIVOSSPK11/VIVOSSPK11_R081.wav,100044,bạn được quyền có lòng tự tôn
./train/waves/VIVOSSPK41/VIVOSSPK41_166.wav,96026,anh đã định cho mình một bút pháp vững chắc chưa
./train/waves/VIVOSSPK46/VIVOSSPK46_114.wav,127026,rồi những cơ sở làm bì heo tóp mỡ hành phi
./train/waves/VIVOSSPK31/VIVOSSPK31_273.wav,262080,nhưng trên thực tế các trường chưa từng ký giải quyết cho bất kỳ trường hợp nào đang học tại trường mình được dự thi vào trường khác
./train/waves/VIVOSSPK06/VIVOSSPK06_R121.wav,176044,bạn từ bỏ có nghĩa là bạn đang thực hiện khả năng tự kiểm soát
./train/waves/VIVOSSPK46/VIVOSSPK46_130.wav,121026,đều có hàng ngàn chỗ trọ sẵn sàng đón thí sinh
./train/waves/VIVOSSPK36/VIVOSSPK36_121.wav,129080,nếu không đi bằng đường bay thì bằng đường bộ thậm chí là bằng ghe xuồng
./train/waves/VIVOSSPK42/VIVOSSPK42_151.wav,100026,hoạt động dạy nghề sẽ theo hướng cung ứng dịch vụ
./train/waves/VIVOSSPK40/VIVOSSPK40_124.wav,134026,thời hạn nộp hồ sơ ngày thi môn thi điều kiện dự thi
./train/waves/VIVOSSPK20/VIVOSSPK20_155.wav,81080,nên chưa tạo hành lang pháp lý rõ ràng
./train/waves/VIVOSSPK03/VIVOSSPK03_R182.wav,63044,mua nhà trong dự án
./train/waves/VIVOSSPK44/VIVOSSPK44_103.wav,98026,nhưng bất chấp những khó khăn anh đã tập luyện miệt mài
./train/waves/VIVOSSPK18/VIVOSSPK18_276.wav,68080,nhiều người thích vàng hơn tiền
./train/waves/VIVOSSPK21/VIVOSSPK21_023.wav,154080,người lớn trên xe lửa cũng bị truyện tranh thôi miên
./train/waves/VIVOSSPK13/VIVOSSPK13_160.wav,68080,với lời đường mật
./train/waves/VIVOSSPK12/VIVOSSPK12_T038.wav,104044,cài đặt lại phần mềm tốn cả ngày
./train/waves/VIVOSSPK19/VIVOSSPK19_109.wav,100080,sẽ dễ dàng đến với chúng ta hơn
./train/waves/VIVOSSPK08/VIVOSSPK08_R133.wav,156044,ngay cả các cơ quan nhà nước nhập bò thông qua trung gian
./train/waves/VIVOSSPK21/VIVOSSPK21_160.wav,90080,nếu không được yêu cầu
./train/waves/VIVOSSPK33/VIVOSSPK33_063.wav,182080,hôm nay các nguyên thủ sẽ thảo luận về vấn đề hợp tác kinh tế và ra tuyên bố chung
./train/waves/VIVOSSPK08/VIVOSSPK08_R191.wav,116044,số tiền này đủ lo cho hàng trăm hộ gia đình chính sách
./train/waves/VIVOSSPK13/VIVOSSPK13_297.wav,82080,thế nào là hoàn hảo
./train/waves/VIVOSSPK14/VIVOSSPK14_235.wav,70080,bảy mươi sáu bảy mươi bảy
./train/waves/VIVOSSPK15/VIVOSSPK15_130.wav,81080,về đến cầu bình triệu
./train/waves/VIVOSSPK02/VIVOSSPK02_T041.wav,136044,nữ hoàng nội y xinh xắn với mái tóc thẳng dài
./train/waves/VIVOSSPK05/VIVOSSPK05_R182.wav,134044,và phát huy sức mạnh của khối đại đoàn kết dân tộc
./train/waves/VIVOSSPK06/VIVOSSPK06_R126.wav,93044,cu gáy có cườm
./train/waves/VIVOSSPK19/VIVOSSPK19_215.wav,91080,ba mươi sáu ba mươi bảy
./train/waves/VIVOSSPK46/VIVOSSPK46_025.wav,184026,thư đại tướng võ nguyên giáp gửi tòa án lương tâm nhân dân quốc tế
./train/waves/VIVOSSPK25/VIVOSSPK25_040.wav,198080,họ mua ngay hai bộ váy mông làm trang phục suốt chặng đường còn lại
./train/waves/VIVOSSPK03/VIVOSSPK03_R127.wav,86044,cảm giác mốc thếch do ẩm ướt
./train/waves/VIVOSSPK18/VIVOSSPK18_259.wav,70080,học nhiều nhưng tiền không bao nhiêu
./train/waves/VIVOSSPK09/VIVOSSPK09_R113.wav,108044,thì được nghe tút tút liên tục nhiều lần
./train/waves/VIVOSSPK33/VIVOSSPK33_024.wav,176080,mẹ sẽ nấu một nồi thịt kho nước dừa thật to cha sẽ quét lớp sơn mới lên những bức tường
./train/waves/VIVOSSPK37/VIVOSSPK37_029.wav,205080,quảng bá hình ảnh đất nước thành công và thuyết phục từ việc làm tốt của mỗi công dân
./train/waves/VIVOSSPK08/VIVOSSPK08_R018.wav,121044,chị vợ mắc cỡ không nhịn được cái ngốc của chồng
./train/waves/VIVOSSPK35/VIVOSSPK35_094.wav,334080,à mà có thể chuyện này sẽ ảnh hưởng rất nhiều đến việc học của em đấy
./train/waves/VIVOSSPK16/VIVOSSPK16_281.wav,140080,các thành viên của nhóm nhặt rác sài thành thường đến dọn vệ sinh ở công viên
